      #Energy        TDOS
       5.94293      13.79000
       5.97293      13.94000
       6.00393      13.92000
       6.03393      13.77000
       6.06393      13.77000
       6.09393      13.87000
       6.12393      13.75000
       6.15393      13.03000
       6.18493      11.82000
       6.21493      11.04000
       6.24493      11.42000
       6.27493      12.32000
       6.30493      12.79000
       6.33593      12.88000
       6.36593      13.17000
       6.39593      13.77000
       6.42593      14.35000
       6.45593      14.36000
       6.48593      13.29000
       6.51693      12.24000
       6.54693      12.77000
       6.57693      13.47000
       6.60693      12.56000
       6.63693      11.18000
       6.66693      10.67000
       6.69793      11.06000
       6.72793      11.77000
       6.75793      11.69000
       6.78793      10.51000
       6.81793       9.46300
       6.84793       9.04400
       6.87893       8.63100
       6.90893       8.21100
       6.93893       8.39900
       6.96893       9.14900
       6.99893       9.65500
       7.02893      10.04000
       7.05993      10.95000
       7.08993      11.80000
       7.11993      11.46000
       7.14993       9.99500
       7.17993       8.49100
       7.20993       8.16200
       7.24093       8.88800
       7.27093       9.28000
       7.30093       8.70500
       7.33093       7.66500
       7.36093       6.82600
       7.39093       6.47200
       7.42193       6.07200
       7.45193       4.90200
       7.48193       3.44900
       7.51193       2.59300
       7.54193       2.48300
       7.57293       2.62600
       7.60293       2.64400
       7.63293       2.56800
       7.66293       2.28600
       7.69293       2.05400
       7.72293       2.21400
       7.75393       2.42800
       7.78393       2.40100
       7.81393       2.35800
       7.84393       2.30400
       7.87393       2.02400
       7.90393       1.60600
       7.93493       1.28200
       7.96493       1.08000
       7.99493       0.83500
       8.02493       0.64490
       8.05493       0.65550
       8.08493       0.61690
       8.11593       0.37110
       8.14593       0.15960
       8.17593       0.14190
       8.20593       0.18380
       8.23593       0.13760
       8.26593       0.05231
       8.29693       0.00999
       8.32693       0.00095
       8.35693       0.00005
       8.38693       0.00000
       8.41693       0.00000
       8.44693       0.00000
       8.47793       0.00000
       8.50793       0.00000
       8.53793       0.00000
       8.56793       0.00000
       8.59793       0.00000
       8.62793       0.00000
       8.65893       0.00000
       8.68893       0.00000
       8.71893       0.00000
       8.74893       0.00000
       8.77893       0.00000
       8.80993       0.00000
       8.83993       0.00000
       8.86993       0.00000
       8.89993       0.00000
       8.92993       0.00000
       8.95993       0.00000
       8.99093       0.00000
       9.02093       0.00000
       9.05093       0.00000
       9.08093       0.00000
       9.11093       0.00000
       9.14093       0.00000
       9.17193       0.00000
       9.20193       0.00000
       9.23193       0.00000
       9.26193       0.00000
       9.29193       0.00000
       9.32193       0.00000
       9.35293       0.00000
       9.38293       0.00000
       9.41293       0.00000
       9.44293       0.00000
       9.47293       0.00000
       9.50293       0.00000
       9.53393       0.00000
       9.56393       0.00000
