      #Energy        TDOS
      -5.44934      29.15000
      -5.41734      23.46000
      -5.38634      15.54000
      -5.35434      15.44000
      -5.32334      12.08000
      -5.29134       4.95300
      -5.26034       1.65800
      -5.22834       2.00800
      -5.19734       2.39300
      -5.16634       1.45100
      -5.13434       0.81280
      -5.10334       2.23600
      -5.07134       6.56700
      -5.04034      13.87000
      -5.00834      22.44000
      -4.97734      25.67000
      -4.94534      23.16000
      -4.91434      24.13000
      -4.88234      25.92000
      -4.85134      20.79000
      -4.81934      18.71000
      -4.78834      26.04000
      -4.75634      28.72000
      -4.72534      25.15000
      -4.69434      25.23000
      -4.66234      22.02000
      -4.63134      12.99000
      -4.59934       7.63100
      -4.56834       7.15500
      -4.53634      12.26000
      -4.50534      23.07000
      -4.47334      26.31000
      -4.44234      19.81000
      -4.41034      16.98000
      -4.37934      15.56000
      -4.34734      14.96000
      -4.31634      21.81000
      -4.28434      24.89000
      -4.25334      17.07000
      -4.22234       9.19500
      -4.19034       8.15200
      -4.15934      14.85000
      -4.12734      23.52000
      -4.09634      28.40000
      -4.06434      27.71000
      -4.03334      20.42000
      -4.00134      14.37000
      -3.97034      16.44000
      -3.93834      18.11000
      -3.90734      12.34000
      -3.87534       5.82300
      -3.84434       2.54500
      -3.81234       0.85880
      -3.78134       0.16570
      -3.75034       0.11940
      -3.71834       0.88520
      -3.68734       3.55700
      -3.65534       6.86700
      -3.62434       6.52000
      -3.59234       3.73100
      -3.56134       2.72400
      -3.52934       2.63100
      -3.49834       3.39200
      -3.46634       8.85800
      -3.43534      17.26000
      -3.40334      20.22000
      -3.37234      17.72000
      -3.34034      17.86000
      -3.30934      20.29000
      -3.27834      15.31000
      -3.24634       6.08900
      -3.21534       1.21900
      -3.18334       0.12130
      -3.15234       0.00607
      -3.12034       0.00511
      -3.08934       0.09936
      -3.05734       0.93440
      -3.02634       4.16600
      -2.99434       8.94700
      -2.96334      10.08000
      -2.93134       9.01200
      -2.90034      10.64000
      -2.86834      12.59000
      -2.83734      15.00000
      -2.80634      15.31000
      -2.77434       9.04400
      -2.74334       2.64500
      -2.71134       0.37070
      -2.68034       0.05969
      -2.64834       0.49040
      -2.61734       3.19700
      -2.58534       9.89100
      -2.55434      14.56000
      -2.52234      10.21000
      -2.49134       3.40800
      -2.45934       0.53900
      -2.42834       0.04019
      -2.39634       0.00200
      -2.36534       0.01621
      -2.33434       0.20690
      -2.30234       1.24700
      -2.27134       3.57700
      -2.23934       5.10200
      -2.20834       5.21700
      -2.17634       8.83000
      -2.14534      14.26000
      -2.11334      12.08000
      -2.08234       4.91700
      -2.05034       0.95910
      -2.01934       0.26270
      -1.98734       1.58100
      -1.95634       6.68900
      -1.92434      13.50000
      -1.89334      13.00000
      -1.86234       5.97300
      -1.83034       1.30500
      -1.79934       0.13490
      -1.76734       0.00681
      -1.73634       0.00920
      -1.70434       0.15930
      -1.67334       1.35800
      -1.64134       5.86600
      -1.61034      13.95000
      -1.57834      20.06000
      -1.54734      17.73000
      -1.51534       8.87800
      -1.48434       2.30200
      -1.45234       0.31020
      -1.42134       0.24050
      -1.39034       1.30900
      -1.35834       3.64300
      -1.32734       4.83000
      -1.29534       3.08200
      -1.26434       1.33200
      -1.23234       2.64500
      -1.20134       7.78900
      -1.16934      14.12000
      -1.13834      18.76000
      -1.10634      20.92000
      -1.07534      21.62000
      -1.04334      20.68000
      -1.01234      13.77000
      -0.98034       5.30700
      -0.94934       1.35400
      -0.91834       1.21700
      -0.88634       2.33800
      -0.85534       3.17600
      -0.82334       6.04100
      -0.79234      12.37000
      -0.76034      14.06000
      -0.72934       7.76000
      -0.69734       2.04700
      -0.66634       0.25640
      -0.63434       0.01517
      -0.60334       0.00042
      -0.57134       0.00001
      -0.54034       0.00020
      -0.50934       0.00587
      -0.47734       0.08139
      -0.44634       0.53200
      -0.41434       1.64700
      -0.38334       2.42700
      -0.35134       1.72100
      -0.32034       0.79430
      -0.28834       1.40700
      -0.25734       3.65900
      -0.22534       4.82300
      -0.19434       3.03800
      -0.16234       0.93240
      -0.13134       0.45630
      -0.09934       2.46500
      -0.06834       9.51200
      -0.03734      19.57000
      -0.00534      21.64000
       0.02566      12.69000
       0.05766       3.98500
       0.08866       1.44400
       0.12066       2.10800
       0.15166       2.32600
       0.18366       1.26600
       0.21466       0.64010
       0.24666       2.43700
       0.27766       8.46900
       0.30966      14.28000
       0.34066      11.53000
       0.37266       4.45700
       0.40366       0.82200
       0.43466       0.07195
       0.46666       0.00297
       0.49766       0.00006
       0.52966       0.00000
       0.56066       0.00000
       0.59266       0.00000
       0.62366       0.00000
       0.65566       0.00000
       0.68666       0.00000
       0.71866       0.00000
       0.74966       0.00000
       0.78166       0.00000
       0.81266       0.00000
       0.84466       0.00000
       0.87566       0.00000
       0.90666       0.00000
       0.93866       0.00000
       0.96966       0.00000
       1.00166       0.00000
       1.03266       0.00000
       1.06466       0.00000
       1.09566       0.00000
       1.12766       0.00000
       1.15866       0.00000
       1.19066       0.00000
       1.22166       0.00000
       1.25366       0.00000
       1.28466       0.00000
       1.31666       0.00000
       1.34766       0.00000
       1.37866       0.00000
       1.41066       0.00000
       1.44166       0.00000
       1.47366       0.00001
       1.50466       0.00061
       1.53666       0.02061
       1.56766       0.32620
       1.59966       2.42900
       1.63066       8.56400
       1.66266      14.37000
       1.69366      11.65000
       1.72566       5.50600
       1.75666       4.26500
       1.78866       5.65600
       1.81966       7.56900
       1.85066      13.20000
       1.88266      16.92000
       1.91366      11.25000
       1.94566       3.94900
       1.97666       2.95700
       2.00866       8.44100
       2.03966      14.18000
       2.07166      11.59000
       2.10266       4.92900
       2.13466       2.72900
       2.16566       4.75700
       2.19766       7.71200
       2.22866      12.15000
       2.26066      15.24000
       2.29166      11.41000
       2.32266       8.55300
       2.35466      12.76000
       2.38566      14.09000
       2.41766       7.71500
       2.44866       2.01500
       2.48066       0.24940
       2.51166       0.01453
       2.54366       0.00040
       2.57466       0.00001
       2.60666       0.00000
       2.63766       0.00000
       2.66966       0.00000
       2.70066       0.00032
       2.73266       0.01222
       2.76366       0.21740
       2.79466       1.83500
       2.82666       7.48700
       2.85766      15.44000
       2.88966      18.11000
       2.92066      14.71000
       2.95266       8.80600
       2.98366       3.28200
       3.01566       0.65320
       3.04666       0.06484
       3.07866       0.00312
       3.10966       0.00007
       3.14166       0.00000
       3.17266       0.00000
       3.20466       0.00001
       3.23566       0.00040
       3.26666       0.01174
       3.29866       0.16280
       3.32966       1.06400
       3.36166       3.29500
       3.39266       4.85300
       3.42466       3.40600
       3.45566       1.13700
       3.48766       0.17990
       3.51866       0.01342
       3.55066       0.00048
       3.58166       0.00080
       3.61366       0.02551
       3.64466       0.38390
       3.67666       2.73600
       3.70766       9.46400
       3.73866      17.24000
       3.77066      20.72000
       3.80166      21.16000
       3.83366      16.52000
       3.86466       8.05100
       3.89666       2.58500
       3.92766       2.10100
       3.95966       4.17200
       3.99066       4.65600
       4.02266       2.62200
       4.05366       1.40200
       4.08566       2.04000
       4.11666       2.41200
       4.14866       1.92600
       4.17966       4.80300
       4.21066      17.35000
       4.24266      34.17000
       4.27366      36.16000
       4.30566      25.96000
       4.33666      20.65000
       4.36866      16.72000
       4.39966       9.45800
       4.43166       3.76500
       4.46266       3.14600
       4.49466       7.55500
       4.52566      12.66000
       4.55766      11.87000
       4.58866       6.54100
       4.61966       5.50500
       4.65166      11.26000
       4.68266      14.46000
       4.71466       8.97900
       4.74566       2.65200
       4.77766       0.37100
       4.80866       0.02443
       4.84066       0.00075
       4.87166       0.00001
       4.90366       0.00001
       4.93466       0.00097
       4.96666       0.03147
       4.99766       0.48950
       5.02966       3.70600
       5.06066      13.90000
       5.09166      26.19000
       5.12366      25.02000
       5.15466      12.11000
       5.18666       2.94000
       5.21766       0.35760
       5.24966       0.09954
       5.28066       0.64540
       5.31266       2.84500
       5.34366       7.20100
       5.37566      11.06000
       5.40666      11.27000
       5.43866       9.88900
       5.46966      12.11000
       5.50166      18.24000
       5.53266      22.67000
       5.56366      19.20000
       5.59566       9.47500
       5.62666       3.84400
       5.65866       7.27500
       5.68966      15.26000
       5.72166      16.45000
       5.75266      12.06000
       5.78466      15.84000
       5.81566      29.03000
       5.84766      39.94000
       5.87866      37.19000
       5.91066      29.76000
       5.94166      31.70000
       5.97366      33.28000
       6.00466      26.98000
       6.03566      17.40000
       6.06766      11.03000
       6.09866      11.10000
       6.13066      13.28000
       6.16166      11.39000
       6.19366       7.07100
       6.22466       8.30900
       6.25666      13.91000
       6.28766      13.78000
       6.31966      10.96000
       6.35066      15.58000
       6.38266      19.30000
       6.41366      12.40000
       6.44566       4.23600
       6.47666       3.59000
       6.50766      11.52000
       6.53966      22.90000
       6.57066      25.20000
       6.60266      16.46000
       6.63366      11.61000
       6.66566      20.66000
       6.69666      29.72000
       6.72866      24.53000
       6.75966      21.48000
       6.79166      27.95000
       6.82266      26.10000
       6.85466      15.37000
       6.88566       9.20900
       6.91766       8.83800
       6.94866       8.41600
       6.97966       6.04300
       7.01166       7.40200
       7.04266      13.25000
       7.07466      13.50000
       7.10566       6.63700
       7.13766       1.55200
       7.16866       0.17160
       7.20066       0.00892
       7.23166       0.00022
       7.26366       0.00000
       7.29466       0.00000
       7.32666       0.00000
       7.35766       0.00000
       7.38966       0.00000
       7.42066       0.00000
       7.45166       0.00000
       7.48366       0.00000
       7.51466       0.00000
       7.54666       0.00000
       7.57766       0.00000
       7.60966       0.00000
       7.64066       0.00000
       7.67266       0.00000
       7.70366       0.00000
       7.73566       0.00000
       7.76666       0.00000
       7.79866       0.00000
       7.82966       0.00000
       7.86166       0.00000
       7.89266       0.00000
       7.92366       0.00000
       7.95566       0.00000
       7.98666       0.00000
       8.01866       0.00000
       8.04966       0.00000
       8.08166       0.00000
       8.11266       0.00000
       8.14466       0.00000
       8.17566       0.00000
       8.20766       0.00000
       8.23866       0.00000
       8.27066       0.00000
       8.30166       0.00000
       8.33366       0.00000
       8.36466       0.00000
       8.39566       0.00000
       8.42766       0.00000
       8.45866       0.00000
       8.49066       0.00000
       8.52166       0.00000
       8.55366       0.00000
